Mr. Dupuys,,,['256*'],Antiquities.,EPF108491181,"-256.*
            An earthen Roman Lamp. From
                 Mr. Dupuys."
D. M,,,['262*'],Antiquities.,EPF108491181,"-262*.
            A Square
              alabaster
              urn wt. a cover on one side are
              wrote D. M. plocusa sine Alduo
              vorix Autu Col. Vic. sequane on the other 2 bustos of a man & woman wt. some instrumts or the
              2 ends & a cover.
            
              
                Id.
                
                  Vid
                   Montfaucon. tom. 5. pl. XLVII. pag 74."
D. M,,,['263*'],Antiquities.,EPF108491181,"-263*.
             swords & 2-Another of the same fabrick wch. hath
              on one side D. M. Chrysanthus
              Tryphose al= =umne  memoriae causa, on the side
              opposite is a tree, a man on horseback in armor under whom is a hogg, On the
              ends are 2 shields covering,  Spears
                Id.
            
              
                Vid.
                Montfaucon tom 4. pl. XXVIII a la p. 76."
Pitt Lethieullier Esqr,,,[],Antiquities.,EPF108491182v,"The Gift of Pitt Lethieullier Esqr
              February 23. 1756."
Colonel Lethieullier's,,,[],Antiquities.,EPF108491182v,"A  ghtMummy in its sycamore Coffin brought from Egypt by the donor. The
              Hieroglyphics are yet very plain on the breast and Legs, as likewise on two
              separate covers, one for the face and the other for the feet, the coffin is
              fashioned to the shape of the corps, with the face and covering on the Head,
              cut in relief upon the upper part of the Lid. The remainder of which seems to
              have been ornamented wt hieroglyphics painted upon it,
              like those on the coffin above described in Number 2 of Colonel
                Lethieullier's. But Time has in a great measure defaced them, except
              on the Breast and belly, where they are still very visible. Len  of the Body 5 feet 4 inches. breadth, cross the shoulders 1
              foot 3 inches, Lenght of the Coffin 5 feet 10 inches."
Colonel Lethieulliers,,,['1'],Antiquities.,EPF108491182v,"1
            Osiris with his attributes, like those before
              descri= bed in Number 2 of Colonel Lethieulliers.
              Height, 3 7/8 inches, on a wooden Pedestal."
Dr. Stukely,#William_Stukely,69060428,['301'],Antiquities.,EPF108491183,"-301.
            Amphitheatri Romani Durnovariæ icon or modell
                in plaister of Paris. of
              the Roman amphitheatre described by  Dr. Stukely. given to me by him."
Mr. Stanley,#Mr._Stanley,,['302'],Antiquities.,EPF108491183,"-302.
            A Roman fibula found in Hampshire given me by Mr. Stanley. 
                Vid. Montfaucon t. 3. pag. 40 Pl. XXVII"
Sr. John Colbatch,#Sr._John_Colbatch,6276752,['304'],Antiquities.,EPF108491183,"-304.
            One of 2 glasse
              pateræ or bolls rib'd of a greenish
              
              glasse found in a Stone coffin abt. 20 foot
              deep under the old Portico of St. Martin's
                Church given me by  Sr. John Colbatch"
Colonel Lethieuller's,,,['8'],Antiquities.,EPF108491183v,"8
            Orus , with his right arm and left hand broken off,
              in other respects like that before described in No. 3 of
                Colonel Lethieuller's. Height 3 inches, without a ped l."
Sr. Griffith Wms,,,['315'],Antiquities.,EPF108491184,"-315.
            One of the largest Celta taken up. 2 yards __  deep
              out of a vaulted place covered wt. a glasse cover made wt.
                lead. There were 9 such together. from Sr. Griffith Wms.
            
              
              
              
              A. W. F. 1853."
Smart Lethieullier Esqr,,,[],Antiquities.,EPF108491184v,The Gift of  Smart Lethieullier Esqr.
Mr. Hildesley,,,['329'],Antiquities.,EPF108491185,"-329.
            An urn wt. 2 ears found at Puteoli in the ruines of a great palace. There was
              a cover over it cemented to the urn which being broke by the Countryman who
              took it up in expectation to find money he said it containd nothing but
              ashes. It was given me by Mr. Hildesley. On it was written TAAAE.
              concern ing whom see Plutarchs life of Romulus on the rape of the
              Sabines."
Woodward,,,['363'],Antiquities.,EPF108491186,"-363.
            Tabula in summa parte arcuata, at opinor ex basalte Lapide Æthiopice durissimo in duas partes divisa
                &c vid.
               Woodward antiq. p. 262."
Thomas Hollis,#Thomas_Hollis,54553396,[],Antiquities.,EPF108491186v,"Thomas Hollis of Lincolns Inn. desires the honour of
                presenting the several antiquitys descri= bed in the
                following catalogue to the British Museum
            
            Bronzes."
Dr. Meads,,,['16'],Antiquities.,EPF108491186v,"16.
            Two figures of young priapus, from  Dr.
                Meads collection. see Musei Meadiani Par. 11. P
              231.
            
              
                
              
              14 i k"
Mr. Purnell,,,['382'],Antiquities.,EPF108491187,"-382.
            A brasse sepulchrall Lamp in the
              figure of a dolphin wt a boy
              sitting on it. Taken from a tomb in Smyrna by
                  Mr. Purnell.
            
              
              A.W.F. 1852."
Dr. Wood,#Robert_Wood,160845120,['384'],Antiquities.,EPF108491187,"-384.
            An earthen large
              urn found at North Elmham in Nor.
                folk 1711.  Dr. Wood. It had burnt bones unit & had lines upon it wt. some impressions."
Mrs. Dering,#Mrs._Dering,,['400'],Antiquities.,EPF108491188,"-400.
            A grasse purse of a yellow
              black & red colour from
                Guinea by
              Mrs. Dering.
            
              
              19 W."
Mrs . Standish,,,['404'],Antiquities.,EPF108491188,"-404.
            An Indian Pagod made of earthen ware
              of a whitish colour taken from the Spainish Indians by
              an Inhabitant of
              Carolina & brought thence by M
                  rs. Standish who gave
              it me."
Dr. Woodwards,,,['405'],Antiquities.,EPF108491188,"-405.
            A cast of an ancient head in plaister of
                Paris from.
               Dr. Woodwards
              collection No. 6. p. 257."
D. Woodward,,,['406'],Antiquities.,EPF108491188,"-406.
            Vas Ægyptian uti videtur ultimum  D. Woodward mus. p. 259. A
                Canopus of white alablaster wt. Osiris's head or that of a hawk  wt. a four Heiroglyphicks Vid.
                Montfaucon tom 2. Supp?. page 280. pl. CX. X. 3"
Mrs. Dering.,,,['407'],Antiquities.,EPF108491188,"-407.
            Part of a garment &
                some
              hair of Beauchamp. from
                  Mrs. Dering.
            
              
              20 M"
Lo Pembroke.,,,['409'],Antiquities.,EPF108491188,"-409.
            A cupid in Brasse from 
                Rome antique from Lo Pembroke.
            
              
              VII. g"
Dr. Mead,,,['8'],Antiquities.,EPF108491188v,"8
            An alabaster Vase with a Cover NB This had two handles on it when in the Collection of  Dr. Mead
              the one of Ysh : was a
              little damaged. N
            
              13 L"
Mr. George,,,['412'],Antiquities.,EPF108491189,"-412.
            An inscription foun'd a Caerleon in Wales & brought thence by Mr. George concerning which
              see phil. Transact. No."
Mr. Maidstone,#Mr._Maidstone,,['413'],Antiquities.,EPF108491189,"-413
            A chinese painters Stone or pallet of whitish
              alabaster. Mr.
                Maidstone.
            
              
              24"
Soranzos,,,['416'],Antiquities.,EPF108491189,"-416.
            A very large
              red
              earthen
              urn wt. a serpent  round a Staffe an eye & sevll.
              Hieroglyphic or Etruscan characters upon
              it from the Collections of the Soranzos from Venice by Mr.
                  Nadler.
            
              
              X"
Mr. Nadler,,,['416'],Antiquities.,EPF108491189,"-416.
            A very large
              red
              earthen
              urn wt. a serpent  round a Staffe an eye & sevll.
              Hieroglyphic or Etruscan characters upon
              it from the Collections of the Soranzos from Venice by Mr.
                  Nadler.
            
              
              X"
Dr. Meads,,,['11'],Antiquities.,EPF108491189v,"11.
            One latin funeral inscription in a black frame once  Dr. Meads.
            
              Hall"
Dr. Meads,,,['1'],Antiquities.,EPF108491189v,"1
            Two Egyptian Scarabei, formerly  Dr. Meads see Museum Medianum
                part:alt:
            
              J. 6"
Soranzo,,,['429'],Antiquities.,EPF108491190,"-429.
            A large
              red
              earthen
              dish wt. the sun in the midle
              & Etruscan
              letters abt. it from the family of
                Soranzo in Venice by Mr. Nadler"
