Dr. Dodd,#Peirce_Dod,49621697,['1674'],Miscellanies.,EPF108491145,"-1674.
            A knife & fork renderd magneticall by the
              lighting & thunder wch. fell on a warehouse. where they
              lay at ---- in Yorkshire concerning wch. See phil. transact. No. given to me
              by Dr. Dodd.
            
              
              20 L","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1674.</ea:catnum>
            <p>A <add rend=""underline"">knife &amp; fork</add> renderd magneticall by the<lb/>
              lighting &amp; thunder w<hi rend=""sup"">ch</hi>. fell on a warehouse<lb/>. where they
              lay at ---- in <placeName ref=""#Yorkshire"">Yorkshire<lb/></placeName> concerning w<hi rend=""sup"">ch</hi>. See <bibl>phil. transact. N<hi rend=""sup"">o</hi>.</bibl><lb/> given to me
              by <persName ref=""#Peirce_Dod"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Dodd</add></persName>.</p>
            <p>
              
              <add rend=""red"">20 L</add>
            </p>
          </div3>

          "
Mrs. Marshall,#Mrs_Marshall,,['1675'],Miscellanies.,EPF108491145,"-1675.
            A large
              Goa stone left me for a legacy by
                  Mrs.
                Marshall.
            
              
              27 C","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1675.</ea:catnum>
            <p>A <measure type=""sizeWeight"">large</measure>
              <add rend=""underline""><material>Goa stone</material></add> left me for a legacy by
                  <persName ref=""#Mrs_Marshall"">M<hi rend=""sup"">rs</hi>.<lb/>
                <add rend=""underline"">Marshall</add></persName>.</p>
            <p>
              
              <add rend=""red"">27 C</add>
            </p>
          </div3>

          "
Mr. Nash,#Mr_Nash,23282729,['1683'],Miscellanies.,EPF108491145,"-1683.
            Part of a white
              marble bason which was to receive the
              Bath water under the pump, which being by
              accident broken was found by the heat or virtue of the waters made very
              friable given me by  Mr. Nash. 1683. Granat  past.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1683.</ea:catnum>
            <p>Part of a <note type=""colour"">white</note>
              <add rend=""underline""><material>marble</material> bason</add> which was to receive the<lb/>
              <placeName ref=""#Bath"">Bath</placeName> water under the pump, which being by
              accident<lb/> broken was found by the heat or virtue of the waters<lb/> made very
              friable given me by <persName ref=""#Mr_Nash""> M<hi rend=""sup"">r</hi>. <add rend=""underline"">Nash</add></persName>.<lb/> 1683. Granat <gap reason=""illegible""/> past.</p>
            <p>
              
              
            </p>
          </div3>

          "
Mr. Sainthill,#Mr_Sainthill,,['1684'],Miscellanies.,EPF108491145,"-1684.
            Mimus quidem Sinensis podum fulero nictis, quod, quidem fulcrum ad instar
              bufonis fabrefactum est, ex aere. From Mr. Sainthill
              Chinese fig.
            
              26","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1684.</ea:catnum>
            <p>Mimus quidem Sinensis podum fulero nictis, quod, quidem fulcrum<lb/> ad instar
              bufonis fabrefactum est, ex aere. From <persName ref=""#Mr_Sainthill"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">Sainthill</add></persName><lb/>
              <add hand=""shift""><add rend=""underline"">Chinese fig.</add></add></p>
            <p>
              <add rend=""red"">26</add>
            </p>
          </div3>




          "
Dr. Massey,#Richard_Middleton_Massey,,['1685'],Miscellanies.,EPF108491146,"-1685.
            The oil from the seeds of ricinus
              used for purging in the W. Indies. Form
                  Dr. Massey.
            
              
              67 f","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1685.</ea:catnum>
            <p>The <add rend=""underline"">oil</add> from the <material>seeds of ricinus</material>
              used for purging in<lb/> the <placeName ref=""#West_Indies"">W. Indies</placeName>. Form
                  <persName ref=""#Richard_Middleton_Massey"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Massey</add></persName>.</p>
            <p>
              
              <add rend=""red"">67 f</add>
            </p>
          </div3>

          "
Revd Mr. Scott,#Revd_Mr_Scott,,['1686'],Miscellanies.,EPF108491146,"-1686.
            An image of a heathen pagod
              
                Idol found in a cave at-
              Guanaboa. supposed to have been sevll. hundred years buried in that place. From
              Jamaica from the Revd Mr.
                  Scott.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1686.</ea:catnum>
            <p>An image of a heathen <add rend=""underline"">pagod</add>
              <add hand=""shift"">
                <metamark function=""carets"">Idol</metamark></add> found in a cave at-<lb/>
              <placeName ref=""#Guanaboa"">Guanaboa</placeName>. supposed to have been sev<hi rend=""sup"">ll</hi>. hundred years<lb/> buried in that place. From
              <placeName ref=""#Jamaica"">Jamaica</placeName> from the <persName ref=""#Revd_Mr_Scott"">Revd<lb/> M<hi rend=""sup"">r</hi>.
                  <add rend=""underline"">Scott</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
Mr. Maitland,#Charles_Maitland,58035147,['1688'],Miscellanies.,EPF108491146,"-1688.
            Pieces of red
              mosaick work tessere  taken up
              from a pavemt in little St. Helens near Bishops
                - gate from  Mr. Maitland.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1688.</ea:catnum>
            <p>Pieces of <note type=""colour"">red</note>
              <material><add rend=""underline"">mosaick work</add> tessere </material> taken up
              from<lb/> a pavemt in little S<hi rend=""sup"">t</hi>. Helens near <placeName ref=""#Bishopsgate"">Bishops
                -<lb/> gate</placeName> from <persName ref=""#Charles_Maitland""> M<hi rend=""sup"">r</hi>. <add rend=""underline"">Maitland</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
Abbe Sterbinis,#Abbe_Bernardo_Sterbini,,['1689'],Miscellanies.,EPF108491146,"-1689.
            A cistern of earthen
                  ware
              painted in Italy wt. Sevll. figures by Puenas 1554. From Abbe Sterbinis collection. markd F.G. yellow
              blew & white wt. some
              Green
            
            
              
              
            23: c.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1689.</ea:catnum>
            <p><add rend=""underline"">A cistern</add> of <add rend=""underline""><material>earthen
                  ware</material></add>
              <note type=""colour"">painted</note> in <placeName ref=""#Italy"">Italy</placeName> w<hi rend=""sup"">t</hi>. Sev<hi rend=""sup"">ll</hi>. figures<lb/> by <add rend=""underline"">Puenas</add> 1554. From <persName ref=""#Abbe_Bernardo_Sterbini"">Abbe <add rend=""underline"">Sterbinis</add></persName> collection. markd<lb/> F.G. <note type=""colour"">yellow</note>
              <note type=""colour"">blew</note> &amp; <note type=""colour"">white</note> w<hi rend=""sup"">t</hi>. <measure>some</measure>
              <note type=""colour"">Green</note>
            </p>
            <p>
              
              
            <add rend=""red"">23: c.</add>
              </p>
          </div3>

          "
Mr. Bell,#Mr._Bell,,['1694'],Miscellanies.,EPF108491146,"-1694.
            A  of a
                  box for tea spotted wood from the Molucco
                  Islands made in China
              & fill'd wt. three tutenage canisters full of 1.
              Ling-ci-sing. a stomachic. 2. Luvy lue a cordiall. 3.
              ball tea a stomachic. From  Mr. Bell.
            
              
              26.
            
            XX","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1694.</ea:catnum>
            <p>A  of a
                  <add rend=""underline"">box</add> for tea <material><note type=""colour"">spotted</note> wood from the <placeName ref=""#Malacca"">Molucco<lb/>
                  Islands</placeName></material> made in <placeName ref=""#China"">China</placeName>
              &amp; fill'd w<hi rend=""sup"">t</hi>. three tutenage<lb/> canisters full of 1.
              Ling-ci-sing. a stomachic. 2. <gap reason=""illegible""/>Luvy<lb/> lue a cordiall. 3.
              ball tea a stomachic.<lb/> From <persName ref=""#Mr._Bell""> M<hi rend=""sup"">r</hi>. <add rend=""underline"">Bell</add></persName>.</p>
            <p>
              
              <add rend=""red"">26.</add>
            </p>
            <metamark rend=""ink"">XX</metamark>
          </div3>

          "
Mr. Bell,#Mr._Bell,,['1701'],Miscellanies.,EPF108491147,"-1701.
            A small
              China
              pencill for writing. from  Mr. Bell.
            
              
              24","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1701.</ea:catnum>
            <p>A <measure type=""sizeWeight"">small</measure>
              <placeName ref=""#China"">China</placeName>
              <add rend=""underline"">pencill</add> for writing. from <persName ref=""#Mr._Bell""> M<hi rend=""sup"">r</hi>. Bell</persName>.</p>
            <p>
              
              <add rend=""red"">24</add>
            </p>
          </div3>

          "
Duke of Buclugh,#FrancisBuccleuch,180956489,['1706'],Miscellanies.,EPF108491147,"-1706.
            The head of a statue after death? began given to me
              by the Duke of Buclugh found in a
              wall near his Graces house near Kings Langley in
                Hertfordsh.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1706.</ea:catnum>
            <p>The <add rend=""underline"">head</add> of a statue after death? began given to me<lb/>
              by the <persName ref=""#FrancisBuccleuch"">Duke of <add rend=""underline"">Buclugh</add></persName> found in a
              wall near his<lb/> Graces house near <placeName ref=""#Kings_Langley"">Kings Langley in
                Hertfordsh</placeName>.</p>
          </div3>

          "
Dr. Waldo,#Daniel_Waldo,,['1707'],Miscellanies.,EPF108491147,"-1707.
            A very large
              Coconutt finely carvd from the
                East Indies from Dr. Waldo.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-1707.</ea:catnum>
            <p>A very <measure type=""sizeWeight"">large</measure>
              <add rend=""underline""><material>Coconutt</material></add> finely carvd from the
                <placeName ref=""#East_Indies"">East Indies<lb/></placeName> from <persName ref=""#Daniel_Waldo"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Waldo</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
